Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1717239514.0339634,pc-dedo,msiexec.exe,,Win32_Process,20240601125753.674999+120,Win32_ComputerSystem,PC-DEDO,msiexec.exe,,,25660,170,,0,,,msiexec.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,178,3470,2738,6356,948,6384,2203410685952,10480,8,6508544,25660,10,111,10,111,1,134121,0,,,5,937500,2203410161664,10.0.19045,10711040,0,0
1717240318.4875846,pc-dedo,System Idle Process,,Win32_Process,20240601121509.523711+120,Win32_ComputerSystem,PC-DEDO,System Idle Process,,,0,0,,341642656250,,,System Idle Process,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,9,60,0,60,8192,12,0,61440,0,1,0,1,0,0,0,0,,,12,0,8192,10.0.19045,8192,0,0
1717240318.4875846,pc-dedo,System,,Win32_Process,20240601121509.523711+120,Win32_ComputerSystem,PC-DEDO,System,,,4,7465,,3077031250,,,System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,284858,1616391,3398,200,0,232,20119552,4064,8,204800,4,1,0,1,0,307,38382557,0,,,372,0,5251072,10.0.19045,593920,13840,690625932
1717240318.4875846,pc-dedo,Secure System,,Win32_Process,20240601121505.627623+120,Win32_ComputerSystem,PC-DEDO,Secure System,,,88,0,,0,,,Secure System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,71,184,4,232,2801664,120,8,188416,88,1,9,1,10,0,0,0,,,0,0,2269184,10.0.19045,41504768,0,0
1717240318.4875846,pc-dedo,Registry,,Win32_Process,20240601121505.722142+120,Win32_ComputerSystem,PC-DEDO,Registry,,,156,0,,31406250,,,Registry,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,330,3827,163768,39364,4,187364,260112384,250128,8,40308736,156,26,348,40,501,4,16384,0,,,4,0,180183040,10.0.19045,65449984,8374,298115072
1717240318.4875846,pc-dedo,smss.exe,,Win32_Process,20240601121509.528153+120,Win32_ComputerSystem,PC-DEDO,smss.exe,,,560,53,,1875000,,,smss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,581,10716,1169,1072,4,1884,2203377631232,1960,11,1097728,560,4,13,6,24,22,16804,0,,,2,0,2203376574464,10.0.19045,1122304,14,832004
1717240318.4875846,pc-dedo,csrss.exe,,Win32_Process,20240601121513.701439+120,Win32_ComputerSystem,PC-DEDO,csrss.exe,,,856,916,,11562500,,,csrss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11129,233570,5658,2696,848,3308,2203424350208,5768,13,2760704,856,30,299,34,336,642,884644,0,,,21,2656250,2203421794304,10.0.19045,5222400,1,31
1717240318.4875846,pc-dedo,wininit.exe,,Win32_Process,20240601121515.499473+120,Win32_ComputerSystem,PC-DEDO,wininit.exe,,,108,167,,781250,,,wininit.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,373,3274,2601,1432,848,1980,2203401338880,6956,13,1466368,108,11,76,14,89,3,16900,0,,,1,156250,2203388538880,10.0.19045,6094848,0,0
1717240318.4875846,pc-dedo,csrss.exe,,Win32_Process,20240601121515.502326+120,Win32_ComputerSystem,PC-DEDO,csrss.exe,,,520,1167,,474375000,,,csrss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,33591,574634,15539,3668,1020,11432,2203506896896,13220,13,3756032,520,48,447,50,503,425189,11426252,1,,,15,7187500,2203485003776,10.0.19045,6090752,0,0
1717240318.4875846,pc-dedo,services.exe,,Win32_Process,20240601121515.565587+120,Win32_ComputerSystem,PC-DEDO,services.exe,,,948,952,,25000000,,,services.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,8449,160298,14283,7040,108,10852,2203441750016,16472,9,7208960,948,16,212,25,224,11,32948,0,,,7,19687500,2203404083200,10.0.19045,12914688,1,160
1717240318.4875846,pc-dedo,winlogon.exe,,Win32_Process,20240601121515.570811+120,Win32_ComputerSystem,PC-DEDO,winlogon.exe,,,1052,276,,1250000,,,winlogon.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,595,204082,10703,2880,1020,3732,2203449786368,34520,13,2949120,1052,13,145,15,200,4,223084,1,,,6,468750,2203422208000,10.0.19045,11816960,0,0
1717240318.4875846,pc-dedo,LsaIso.exe,,Win32_Process,20240601121515.593374+120,Win32_ComputerSystem,PC-DEDO,LsaIso.exe,,,1108,52,,1406250,,,LsaIso.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,158,0,1184,1236,108,1340,2203371737088,3860,8,1265664,1108,7,27,8,28,0,0,0,,,1,0,2203369639936,10.0.19045,3358720,0,0
1717240318.4875846,pc-dedo,lsass.exe,,Win32_Process,20240601121515.595417+120,Win32_ComputerSystem,PC-DEDO,lsass.exe,,,1116,2220,,229218750,,,lsass.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,193888,11045241,44089,12040,108,12428,2203454603264,28156,9,12328960,1116,31,233,37,234,49419,59141695,0,,,10,194843750,2203451363328,10.0.19045,28082176,1673,1107751
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121515.822330+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1228,1721,,65781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,55846,1255782,21358,11988,948,12836,2203476811776,30180,8,12275712,1228,26,574,31,596,91,364544,0,,,19,19375000,2203459084288,10.0.19045,29974528,6,90112
1717240318.4875846,pc-dedo,fontdrvhost.exe,,Win32_Process,20240601121515.833455+120,Win32_ComputerSystem,PC-DEDO,fontdrvhost.exe,,,1256,36,,10468750,,,fontdrvhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9982,264908,28851,6452,1052,11796,2203727380480,20088,8,6606848,1256,10,331,25,655,0,0,1,,,5,4375000,2203557339136,10.0.19045,10108928,0,0
1717240318.4875846,pc-dedo,fontdrvhost.exe,,Win32_Process,20240601121515.833463+120,Win32_ComputerSystem,PC-DEDO,fontdrvhost.exe,,,1264,36,,156250,,,fontdrvhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,31,820,1211,1716,108,1772,2203390312448,4048,8,1757184,1264,6,39,6,39,0,0,0,,,5,156250,2203389329408,10.0.19045,2768896,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121515.916572+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1344,1656,,87187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,24038,606850,81929,10788,948,11028,2203457445888,18508,8,11046912,1344,21,210,30,216,38,155648,0,,,10,112343750,2203419148288,10.0.19045,18132992,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121515.938131+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1400,357,,3593750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,102,436,2891,2948,948,3120,2203405901824,9108,8,3018752,1400,13,119,14,120,0,0,0,,,3,2812500,2203397844992,10.0.19045,8695808,0,0
1717240318.4875846,pc-dedo,dwm.exe,,Win32_Process,20240601121516.009923+120,Win32_ComputerSystem,PC-DEDO,dwm.exe,,,1476,1956,,717343750,,,dwm.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3301,225400,157082,210528,1052,239752,2204037681152,106876,13,215580672,1476,67,903,85,946,7,611732,1,,,24,5596406250,2203970146304,10.0.19045,92229632,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.043743+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1632,111,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,88,322,1696,1256,948,1412,2203389177856,5868,8,1286144,1632,11,59,11,61,0,0,0,,,2,156250,2203386490880,10.0.19045,5533696,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.047385+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1656,122,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,28,110,1586,1292,948,1544,2203389587456,5892,8,1323008,1656,8,60,9,62,0,0,0,,,3,0,2203387842560,10.0.19045,5238784,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.061686+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1720,477,,182656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,13741,1899998,48858,24192,948,28144,2203473002496,28360,8,24772608,1720,21,149,22,156,142766,111153408,0,,,8,145156250,2203469041664,10.0.19045,21807104,1874,57704368
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.063583+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1728,414,,6406250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5878,283198,5501,6512,948,7564,2203443625984,16176,8,6668288,1728,18,263,24,279,5,3494,0,,,11,4531250,2203426611200,10.0.19045,14999552,373,34194536
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.065584+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1744,214,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,195,8128,3014,2248,948,2852,2203404873728,10480,8,2301952,1744,12,89,18,91,0,0,0,,,1,156250,2203398057984,10.0.19045,9351168,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.065818+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1760,247,,9531250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,84728,2948044,4490,3384,948,4348,2203441078272,14776,8,3465216,1760,14,157,15,167,6,24576,0,,,2,1875000,2203433213952,10.0.19045,12791808,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.066252+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1768,309,,781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,67,302,3693,2256,948,2488,2203406155776,12384,8,2310144,1768,10,119,11,122,0,0,0,,,3,1250000,2203404578816,10.0.19045,12185600,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.086322+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1896,272,,16093750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,90,1164,5126,2888,948,3192,2203405602816,10412,8,2957312,1896,11,86,12,86,0,0,0,,,6,10781250,2203401400320,10.0.19045,10035200,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.089192+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1920,153,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,830,76314,2057,1768,948,1996,2203405660160,7060,8,1810432,1920,13,82,16,85,3,0,0,,,7,312500,2203402510336,10.0.19045,6549504,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.093069+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1960,185,,2187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3757,146358,4932,8620,948,8864,2203400552448,13104,8,8826880,1960,39,59,48,61,0,0,0,,,2,2500000,2203392688128,10.0.19045,8859648,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.096070+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1988,190,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,26,270,1826,1608,948,1676,2203399274496,6532,8,1646592,1988,8,62,8,64,0,0,0,,,2,468750,2203396124672,10.0.19045,6180864,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.102913+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2036,192,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,144,5370,2672,1824,948,2160,2203398770688,8452,8,1867776,2036,10,74,11,75,264,5392,0,,,3,156250,2203393728512,10.0.19045,7716864,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.105368+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,828,263,,5937500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,625,39534,3451,2920,948,3920,2203408244736,8960,8,2990080,828,11,81,18,83,0,0,0,,,6,5781250,2203393564672,10.0.19045,7725056,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.127812+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2136,150,,2031250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,180,373486,2466,1724,948,2288,2203401588736,8740,8,1765376,2136,10,80,13,82,0,0,0,,,1,0,2203394772992,10.0.19045,7872512,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.135346+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2224,402,,3125000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9905,711815,6251,5184,948,6468,2203440967680,14260,8,5308416,2224,17,110,23,112,2,232,0,,,5,2031250,2203421507584,10.0.19045,11829248,2,320
1717240318.4875846,pc-dedo,atiesrxx.exe,,Win32_Process,20240601121516.151969+120,Win32_ComputerSystem,PC-DEDO,atiesrxx.exe,,,2280,208,,1093750,,,atiesrxx.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1502,15304,2137,1668,948,1828,4382404608,7248,8,1708032,2280,10,84,12,85,0,0,0,,,7,156250,4378206208,10.0.19045,6692864,0,0
1717240318.4875846,pc-dedo,amdfendrsr.exe,,Win32_Process,20240601121516.152129+120,Win32_ComputerSystem,PC-DEDO,amdfendrsr.exe,,,2288,145,,16093750,,,amdfendrsr.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,490,19294,2178,2236,948,2388,4387893248,7812,8,2289664,2288,9,98,11,98,0,0,0,,,4,781250,4382646272,10.0.19045,6877184,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.165598+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2368,602,,7656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,24273,1669486,10311,3484,948,4988,2203420495872,10984,8,3567616,2368,14,105,21,105,0,0,0,,,7,7656250,2203399585792,10.0.19045,10104832,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.181543+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2424,129,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,47,110,2056,1464,948,1792,2203393417216,7664,8,1499136,2424,8,65,9,65,0,0,0,,,1,0,2203388309504,10.0.19045,6729728,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.228369+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2584,219,,5000000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,16497,843282,14253,2248,948,3952,2203401674752,9868,8,2301952,2584,11,90,17,90,0,0,0,,,3,2968750,2203395289088,10.0.19045,8560640,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250553+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2716,241,,128125000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,10941,120044,114360,2928,948,8500,2207729602560,18160,8,2998272,2716,13,108,13,108,3,315993,0,,,4,18437500,2207726526464,10.0.19045,13926400,625,10319073
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250612+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2724,384,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,36,110,2603,1380,948,1516,2203393503232,6336,8,1413120,2724,8,75,8,75,0,0,0,,,3,937500,2203391406080,10.0.19045,6008832,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250859+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2732,187,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,47,582,2664,1980,948,2456,2203402788864,8340,8,2027520,2732,9,73,11,73,34,714,0,,,4,625000,2203395440640,10.0.19045,7659520,0,0
1717240318.4875846,pc-dedo,atieclxx.exe,,Win32_Process,20240601121516.252601+120,Win32_ComputerSystem,PC-DEDO,atieclxx.exe,,,2748,339,,134687500,,,atieclxx.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11009,316622,5826,4376,2280,4672,4456226816,16572,8,4481024,2748,17,221,19,227,9,501918,1,,,12,10625000,4446588928,10.0.19045,15101952,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.254673+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2800,371,,40156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,61881,3659080,7446,3968,948,4844,2203420631040,9760,8,4063232,2800,16,90,42,95,12,3783,0,,,10,12343750,2203407245312,10.0.19045,9523200,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.254689+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2808,391,,7812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,20210,4050074,34562,4092,948,4916,2203424473088,14064,8,4190208,2808,13,114,18,121,0,0,0,,,9,2500000,2203414208512,10.0.19045,12267520,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.273232+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2908,224,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,254,6238,3385,2224,948,2660,2203406970880,9840,8,2277376,2908,15,88,16,88,468,9412,0,,,2,312500,2203403272192,10.0.19045,9568256,0,0
1717240318.4875846,pc-dedo,Memory Compression,,Win32_Process,20240601121516.274100+120,Win32_ComputerSystem,PC-DEDO,Memory Compression,,,2916,0,,245781250,,,Memory Compression,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,472270,2068,4,2068,1045430272,898116,8,2117632,2916,0,5,0,5,0,0,0,,,126,0,1041891328,10.0.19045,891154432,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.285255+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3000,306,,7812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4377,135678,3437,2680,948,3300,2203405352960,9728,8,2744320,3000,10,98,22,100,0,0,0,,,2,2187500,2203398537216,10.0.19045,7962624,24,7728
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.285429+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3008,199,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2069,98044,5801,2188,948,7364,2203455082496,13340,8,2240512,3008,11,125,13,141,0,0,0,,,5,1718750,2203444514816,10.0.19045,8847360,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.302270+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1456,132,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,60,318,2069,1516,948,1920,2203393286144,7372,8,1552384,1456,9,64,10,66,0,0,0,,,1,156250,2203387572224,10.0.19045,6623232,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.329743+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3108,430,,12500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2032,62639,234430,10512,948,19572,2203447554048,29840,8,10764288,3108,34,115,39,119,0,0,0,,,12,22500000,2203437400064,10.0.19045,15605760,1,32768
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.424427+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3184,139,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,82,350,2003,1508,948,1776,2203394125824,7152,8,1544192,3184,9,69,10,71,0,0,0,,,1,0,2203390283776,10.0.19045,6459392,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.440742+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3272,264,,1093750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5244,296598,4088,2720,948,3316,2203405410304,8864,8,2785280,3272,14,90,17,90,0,0,0,,,4,625000,2203398594560,10.0.19045,7266304,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.441259+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3280,164,,2187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4583,232702,3507,1740,948,2232,2203388887040,7784,8,1781760,3280,13,57,16,58,0,0,0,,,3,937500,2203384733696,10.0.19045,6995968,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121516.906354+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3696,208,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,389,30432,2429,2008,948,2504,2203402440704,8960,8,2056192,3696,11,76,13,78,0,0,0,,,5,156250,2203397722112,10.0.19045,7749632,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121517.048254+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3844,612,,47187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1962,110404,5649,4896,948,6628,2203430936576,16392,8,5013504,3844,15,125,19,126,0,0,0,,,9,17343750,2203418877952,10.0.19045,15732736,0,0
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121517.123832+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3976,506,,67656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,322,28348,126242,10508,948,14760,2203450015744,23320,8,10760192,3976,16,113,19,121,3236,26274748,0,,,18,149843750,2203434868736,10.0.19045,18972672,12,281488
1717240318.4875846,pc-dedo,svchost.exe,,Win32_Process,20240601121517.134790+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4068,192,,40000000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,802,1078,56222,9492,948,23092,2203431051264,31724,8,9719808,4068,10,81,12,82,11092,45201064,0,,,3,159531250,2203419885568,10.0.19045,18288640,67,156368
1717240318.4875846,pc-dedo,audiodg.exe,,Win32_Process,20240601121517.145931+120,Win32_ComputerSystem,PC-DEDO,audiodg.exe,,,2404,355,,199062500,,,audiodg.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,929553,60100004,281539,25424,3844,48140,2203510194176,54904,8,26034176,2404,23,150,34,172,1448,24715,0,,,17,664843750,2203500179456,10.0.19045,30326784,172,7135
1717240318.4875846,pc-dedo,WmsSelfHealingSvc.exe,,Win32_Process,20240601121517.146219+120,Win32_ComputerSystem,PC-DEDO,WmsSelfHealingSvc.exe,,,3620,291,,468750,,,WmsSelfHealingSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1078,31237,4709,3548,948,4812,2203431690240,15688,8,3633152,3620,16,147,24,159,3,338,0,,,4,312500,2203424956416,10.0.19045,13508608,196,28288
1717240318.4875846,pc-dedo,WmsSvc.exe,,Win32_Process,20240601121517.178813+120,Win32_ComputerSystem,PC-DEDO,WmsSvc.exe,,,4128,589,,4062500,,,WmsSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2798,395578,6047,8464,948,8676,2203447152640,20132,8,8667136,4128,122,164,128,172,0,0,0,,,14,1718750,2203441905664,10.0.19045,16814080,0,0
1717240318.4875846,pc-dedo,unsecapp.exe,,Win32_Process,20240601121517.452299+120,Win32_ComputerSystem,PC-DEDO,unsecapp.exe,,,4376,127,,312500,,,unsecapp.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,41,282,2173,1580,1228,1580,2203391336448,7520,8,1617920,4376,8,65,9,65,0,0,0,,,3,0,2203387142144,10.0.19045,7270400,0,0
